W_A,C_A,SM_A,SM_F,SM_C,SN_A,SN_F,SN_C,C,AlternativeID
80,80,50,3,3,80,1,1,1250,81615
80,80,50,3,3,80,1,1,3500,81616
80,80,50,3,3,80,1,2,50,81617
80,80,50,3,3,80,1,2,250,81618
80,80,50,3,3,80,1,2,1250,81619
80,80,50,3,3,80,1,2,3500,81620
80,80,50,3,3,80,1,3,50,81621
80,80,50,3,3,80,1,3,250,81622
80,80,50,3,3,80,1,3,1250,81623
80,80,50,3,3,80,1,3,3500,81624
80,80,50,3,3,80,2,1,50,81625
80,80,50,3,3,80,2,1,250,81626
80,80,50,3,3,80,2,1,1250,81627
80,80,50,3,3,80,2,1,3500,81628
80,80,50,3,3,80,2,2,50,81629
80,80,50,3,3,80,2,2,250,81630
80,80,50,3,3,80,2,2,1250,81631
80,80,50,3,3,80,2,2,3500,81632
80,80,50,3,3,80,2,3,50,81633
80,80,50,3,3,80,2,3,250,81634
80,80,50,3,3,80,2,3,1250,81635
80,80,50,3,3,80,2,3,3500,81636
80,80,50,3,3,80,3,1,50,81637
80,80,50,3,3,80,3,1,250,81638
80,80,50,3,3,80,3,1,1250,81639
80,80,50,3,3,80,3,1,3500,81640
80,80,50,3,3,80,3,2,50,81641
80,80,50,3,3,80,3,2,250,81642
80,80,50,3,3,80,3,2,1250,81643
80,80,50,3,3,80,3,2,3500,81644
80,80,50,3,3,80,3,3,50,81645
80,80,50,3,3,80,3,3,250,81646
80,80,50,3,3,80,3,3,1250,81647
80,80,50,3,3,80,3,3,3500,81648
80,80,80,1,1,10,1,1,50,81649
80,80,80,1,1,10,1,1,250,81650
80,80,80,1,1,10,1,1,1250,81651
80,80,80,1,1,10,1,1,3500,81652
80,80,80,1,1,10,1,2,50,81653
80,80,80,1,1,10,1,2,250,81654
80,80,80,1,1,10,1,2,1250,81655
80,80,80,1,1,10,1,2,3500,81656
80,80,80,1,1,10,1,3,50,81657
80,80,80,1,1,10,1,3,250,81658
80,80,80,1,1,10,1,3,1250,81659
80,80,80,1,1,10,1,3,3500,81660
80,80,80,1,1,10,2,1,50,81661
80,80,80,1,1,10,2,1,250,81662
80,80,80,1,1,10,2,1,1250,81663
80,80,80,1,1,10,2,1,3500,81664
80,80,80,1,1,10,2,2,50,81665
80,80,80,1,1,10,2,2,250,81666
80,80,80,1,1,10,2,2,1250,81667
80,80,80,1,1,10,2,2,3500,81668
80,80,80,1,1,10,2,3,50,81669
80,80,80,1,1,10,2,3,250,81670
80,80,80,1,1,10,2,3,1250,81671
80,80,80,1,1,10,2,3,3500,81672
80,80,80,1,1,10,3,1,50,81673
80,80,80,1,1,10,3,1,250,81674
80,80,80,1,1,10,3,1,1250,81675
80,80,80,1,1,10,3,1,3500,81676
80,80,80,1,1,10,3,2,50,81677
80,80,80,1,1,10,3,2,250,81678
80,80,80,1,1,10,3,2,1250,81679
80,80,80,1,1,10,3,2,3500,81680
80,80,80,1,1,10,3,3,50,81681
80,80,80,1,1,10,3,3,250,81682
80,80,80,1,1,10,3,3,1250,81683
80,80,80,1,1,10,3,3,3500,81684
80,80,80,1,1,30,1,1,50,81685
80,80,80,1,1,30,1,1,250,81686
80,80,80,1,1,30,1,1,1250,81687
80,80,80,1,1,30,1,1,3500,81688
80,80,80,1,1,30,1,2,50,81689
80,80,80,1,1,30,1,2,250,81690
80,80,80,1,1,30,1,2,1250,81691
80,80,80,1,1,30,1,2,3500,81692
80,80,80,1,1,30,1,3,50,81693
80,80,80,1,1,30,1,3,250,81694
80,80,80,1,1,30,1,3,1250,81695
80,80,80,1,1,30,1,3,3500,81696
80,80,80,1,1,30,2,1,50,81697
80,80,80,1,1,30,2,1,250,81698
80,80,80,1,1,30,2,1,1250,81699
80,80,80,1,1,30,2,1,3500,81700
80,80,80,1,1,30,2,2,50,81701
80,80,80,1,1,30,2,2,250,81702
80,80,80,1,1,30,2,2,1250,81703
80,80,80,1,1,30,2,2,3500,81704
80,80,80,1,1,30,2,3,50,81705
80,80,80,1,1,30,2,3,250,81706
80,80,80,1,1,30,2,3,1250,81707
80,80,80,1,1,30,2,3,3500,81708
80,80,80,1,1,30,3,1,50,81709
80,80,80,1,1,30,3,1,250,81710
80,80,80,1,1,30,3,1,1250,81711
80,80,80,1,1,30,3,1,3500,81712
80,80,80,1,1,30,3,2,50,81713
80,80,80,1,1,30,3,2,250,81714
80,80,80,1,1,30,3,2,1250,81715
80,80,80,1,1,30,3,2,3500,81716
80,80,80,1,1,30,3,3,50,81717
80,80,80,1,1,30,3,3,250,81718
80,80,80,1,1,30,3,3,1250,81719
80,80,80,1,1,30,3,3,3500,81720
80,80,80,1,1,50,1,1,50,81721
80,80,80,1,1,50,1,1,250,81722
80,80,80,1,1,50,1,1,1250,81723
80,80,80,1,1,50,1,1,3500,81724
80,80,80,1,1,50,1,2,50,81725
80,80,80,1,1,50,1,2,250,81726
80,80,80,1,1,50,1,2,1250,81727
80,80,80,1,1,50,1,2,3500,81728
80,80,80,1,1,50,1,3,50,81729
80,80,80,1,1,50,1,3,250,81730
80,80,80,1,1,50,1,3,1250,81731
80,80,80,1,1,50,1,3,3500,81732
80,80,80,1,1,50,2,1,50,81733
80,80,80,1,1,50,2,1,250,81734
80,80,80,1,1,50,2,1,1250,81735
80,80,80,1,1,50,2,1,3500,81736
80,80,80,1,1,50,2,2,50,81737
80,80,80,1,1,50,2,2,250,81738
80,80,80,1,1,50,2,2,1250,81739
80,80,80,1,1,50,2,2,3500,81740
80,80,80,1,1,50,2,3,50,81741
80,80,80,1,1,50,2,3,250,81742
80,80,80,1,1,50,2,3,1250,81743
80,80,80,1,1,50,2,3,3500,81744
80,80,80,1,1,50,3,1,50,81745
80,80,80,1,1,50,3,1,250,81746
80,80,80,1,1,50,3,1,1250,81747
80,80,80,1,1,50,3,1,3500,81748
80,80,80,1,1,50,3,2,50,81749
80,80,80,1,1,50,3,2,250,81750
80,80,80,1,1,50,3,2,1250,81751
80,80,80,1,1,50,3,2,3500,81752
80,80,80,1,1,50,3,3,50,81753
80,80,80,1,1,50,3,3,250,81754
80,80,80,1,1,50,3,3,1250,81755
80,80,80,1,1,50,3,3,3500,81756
80,80,80,1,1,80,1,1,50,81757
80,80,80,1,1,80,1,1,250,81758
80,80,80,1,1,80,1,1,1250,81759
80,80,80,1,1,80,1,1,3500,81760
80,80,80,1,1,80,1,2,50,81761
80,80,80,1,1,80,1,2,250,81762
80,80,80,1,1,80,1,2,1250,81763
80,80,80,1,1,80,1,2,3500,81764
80,80,80,1,1,80,1,3,50,81765
80,80,80,1,1,80,1,3,250,81766
80,80,80,1,1,80,1,3,1250,81767
80,80,80,1,1,80,1,3,3500,81768
80,80,80,1,1,80,2,1,50,81769
80,80,80,1,1,80,2,1,250,81770
80,80,80,1,1,80,2,1,1250,81771
80,80,80,1,1,80,2,1,3500,81772
80,80,80,1,1,80,2,2,50,81773
80,80,80,1,1,80,2,2,250,81774
80,80,80,1,1,80,2,2,1250,81775
80,80,80,1,1,80,2,2,3500,81776
80,80,80,1,1,80,2,3,50,81777
80,80,80,1,1,80,2,3,250,81778
80,80,80,1,1,80,2,3,1250,81779
80,80,80,1,1,80,2,3,3500,81780
80,80,80,1,1,80,3,1,50,81781
80,80,80,1,1,80,3,1,250,81782
80,80,80,1,1,80,3,1,1250,81783
80,80,80,1,1,80,3,1,3500,81784
80,80,80,1,1,80,3,2,50,81785
80,80,80,1,1,80,3,2,250,81786
80,80,80,1,1,80,3,2,1250,81787
80,80,80,1,1,80,3,2,3500,81788
80,80,80,1,1,80,3,3,50,81789
80,80,80,1,1,80,3,3,250,81790
80,80,80,1,1,80,3,3,1250,81791
80,80,80,1,1,80,3,3,3500,81792
80,80,80,1,2,10,1,1,50,81793
80,80,80,1,2,10,1,1,250,81794
80,80,80,1,2,10,1,1,1250,81795
80,80,80,1,2,10,1,1,3500,81796
80,80,80,1,2,10,1,2,50,81797
80,80,80,1,2,10,1,2,250,81798
80,80,80,1,2,10,1,2,1250,81799
80,80,80,1,2,10,1,2,3500,81800
80,80,80,1,2,10,1,3,50,81801
80,80,80,1,2,10,1,3,250,81802
80,80,80,1,2,10,1,3,1250,81803
80,80,80,1,2,10,1,3,3500,81804
80,80,80,1,2,10,2,1,50,81805
80,80,80,1,2,10,2,1,250,81806
80,80,80,1,2,10,2,1,1250,81807
80,80,80,1,2,10,2,1,3500,81808
80,80,80,1,2,10,2,2,50,81809
80,80,80,1,2,10,2,2,250,81810
80,80,80,1,2,10,2,2,1250,81811
80,80,80,1,2,10,2,2,3500,81812
80,80,80,1,2,10,2,3,50,81813
80,80,80,1,2,10,2,3,250,81814
80,80,80,1,2,10,2,3,1250,81815
80,80,80,1,2,10,2,3,3500,81816
80,80,80,1,2,10,3,1,50,81817
80,80,80,1,2,10,3,1,250,81818
80,80,80,1,2,10,3,1,1250,81819
80,80,80,1,2,10,3,1,3500,81820
80,80,80,1,2,10,3,2,50,81821
80,80,80,1,2,10,3,2,250,81822
80,80,80,1,2,10,3,2,1250,81823
80,80,80,1,2,10,3,2,3500,81824
80,80,80,1,2,10,3,3,50,81825
80,80,80,1,2,10,3,3,250,81826
80,80,80,1,2,10,3,3,1250,81827
80,80,80,1,2,10,3,3,3500,81828
80,80,80,1,2,30,1,1,50,81829
80,80,80,1,2,30,1,1,250,81830
80,80,80,1,2,30,1,1,1250,81831
80,80,80,1,2,30,1,1,3500,81832
80,80,80,1,2,30,1,2,50,81833
80,80,80,1,2,30,1,2,250,81834
80,80,80,1,2,30,1,2,1250,81835
80,80,80,1,2,30,1,2,3500,81836
80,80,80,1,2,30,1,3,50,81837
80,80,80,1,2,30,1,3,250,81838
80,80,80,1,2,30,1,3,1250,81839
80,80,80,1,2,30,1,3,3500,81840
80,80,80,1,2,30,2,1,50,81841
80,80,80,1,2,30,2,1,250,81842
80,80,80,1,2,30,2,1,1250,81843
80,80,80,1,2,30,2,1,3500,81844
80,80,80,1,2,30,2,2,50,81845
80,80,80,1,2,30,2,2,250,81846
80,80,80,1,2,30,2,2,1250,81847
80,80,80,1,2,30,2,2,3500,81848
80,80,80,1,2,30,2,3,50,81849
80,80,80,1,2,30,2,3,250,81850
80,80,80,1,2,30,2,3,1250,81851
80,80,80,1,2,30,2,3,3500,81852
80,80,80,1,2,30,3,1,50,81853
80,80,80,1,2,30,3,1,250,81854
80,80,80,1,2,30,3,1,1250,81855
80,80,80,1,2,30,3,1,3500,81856
80,80,80,1,2,30,3,2,50,81857
80,80,80,1,2,30,3,2,250,81858
80,80,80,1,2,30,3,2,1250,81859
80,80,80,1,2,30,3,2,3500,81860
80,80,80,1,2,30,3,3,50,81861
80,80,80,1,2,30,3,3,250,81862
80,80,80,1,2,30,3,3,1250,81863
80,80,80,1,2,30,3,3,3500,81864
80,80,80,1,2,50,1,1,50,81865
80,80,80,1,2,50,1,1,250,81866
80,80,80,1,2,50,1,1,1250,81867
80,80,80,1,2,50,1,1,3500,81868
80,80,80,1,2,50,1,2,50,81869
80,80,80,1,2,50,1,2,250,81870
80,80,80,1,2,50,1,2,1250,81871
80,80,80,1,2,50,1,2,3500,81872
80,80,80,1,2,50,1,3,50,81873
80,80,80,1,2,50,1,3,250,81874
80,80,80,1,2,50,1,3,1250,81875
80,80,80,1,2,50,1,3,3500,81876
80,80,80,1,2,50,2,1,50,81877
80,80,80,1,2,50,2,1,250,81878
80,80,80,1,2,50,2,1,1250,81879
80,80,80,1,2,50,2,1,3500,81880
80,80,80,1,2,50,2,2,50,81881
80,80,80,1,2,50,2,2,250,81882
80,80,80,1,2,50,2,2,1250,81883
80,80,80,1,2,50,2,2,3500,81884
80,80,80,1,2,50,2,3,50,81885
80,80,80,1,2,50,2,3,250,81886
80,80,80,1,2,50,2,3,1250,81887
80,80,80,1,2,50,2,3,3500,81888
80,80,80,1,2,50,3,1,50,81889
80,80,80,1,2,50,3,1,250,81890
80,80,80,1,2,50,3,1,1250,81891
80,80,80,1,2,50,3,1,3500,81892
80,80,80,1,2,50,3,2,50,81893
80,80,80,1,2,50,3,2,250,81894
80,80,80,1,2,50,3,2,1250,81895
80,80,80,1,2,50,3,2,3500,81896
80,80,80,1,2,50,3,3,50,81897
80,80,80,1,2,50,3,3,250,81898
80,80,80,1,2,50,3,3,1250,81899
80,80,80,1,2,50,3,3,3500,81900
80,80,80,1,2,80,1,1,50,81901
80,80,80,1,2,80,1,1,250,81902
80,80,80,1,2,80,1,1,1250,81903
80,80,80,1,2,80,1,1,3500,81904
80,80,80,1,2,80,1,2,50,81905
80,80,80,1,2,80,1,2,250,81906
80,80,80,1,2,80,1,2,1250,81907
80,80,80,1,2,80,1,2,3500,81908
80,80,80,1,2,80,1,3,50,81909
80,80,80,1,2,80,1,3,250,81910
80,80,80,1,2,80,1,3,1250,81911
80,80,80,1,2,80,1,3,3500,81912
80,80,80,1,2,80,2,1,50,81913
80,80,80,1,2,80,2,1,250,81914
80,80,80,1,2,80,2,1,1250,81915
80,80,80,1,2,80,2,1,3500,81916
80,80,80,1,2,80,2,2,50,81917
80,80,80,1,2,80,2,2,250,81918
80,80,80,1,2,80,2,2,1250,81919
80,80,80,1,2,80,2,2,3500,81920
80,80,80,1,2,80,2,3,50,81921
80,80,80,1,2,80,2,3,250,81922
80,80,80,1,2,80,2,3,1250,81923
80,80,80,1,2,80,2,3,3500,81924
80,80,80,1,2,80,3,1,50,81925
80,80,80,1,2,80,3,1,250,81926
80,80,80,1,2,80,3,1,1250,81927
80,80,80,1,2,80,3,1,3500,81928
80,80,80,1,2,80,3,2,50,81929
80,80,80,1,2,80,3,2,250,81930
80,80,80,1,2,80,3,2,1250,81931
80,80,80,1,2,80,3,2,3500,81932
80,80,80,1,2,80,3,3,50,81933
80,80,80,1,2,80,3,3,250,81934
80,80,80,1,2,80,3,3,1250,81935
80,80,80,1,2,80,3,3,3500,81936
80,80,80,1,3,10,1,1,50,81937
80,80,80,1,3,10,1,1,250,81938
80,80,80,1,3,10,1,1,1250,81939
80,80,80,1,3,10,1,1,3500,81940
80,80,80,1,3,10,1,2,50,81941
80,80,80,1,3,10,1,2,250,81942
80,80,80,1,3,10,1,2,1250,81943
80,80,80,1,3,10,1,2,3500,81944
80,80,80,1,3,10,1,3,50,81945
80,80,80,1,3,10,1,3,250,81946
80,80,80,1,3,10,1,3,1250,81947
80,80,80,1,3,10,1,3,3500,81948
80,80,80,1,3,10,2,1,50,81949
80,80,80,1,3,10,2,1,250,81950
80,80,80,1,3,10,2,1,1250,81951
80,80,80,1,3,10,2,1,3500,81952
80,80,80,1,3,10,2,2,50,81953
80,80,80,1,3,10,2,2,250,81954
80,80,80,1,3,10,2,2,1250,81955
80,80,80,1,3,10,2,2,3500,81956
80,80,80,1,3,10,2,3,50,81957
80,80,80,1,3,10,2,3,250,81958
80,80,80,1,3,10,2,3,1250,81959
80,80,80,1,3,10,2,3,3500,81960
80,80,80,1,3,10,3,1,50,81961
80,80,80,1,3,10,3,1,250,81962
80,80,80,1,3,10,3,1,1250,81963
80,80,80,1,3,10,3,1,3500,81964
80,80,80,1,3,10,3,2,50,81965
80,80,80,1,3,10,3,2,250,81966
80,80,80,1,3,10,3,2,1250,81967
80,80,80,1,3,10,3,2,3500,81968
80,80,80,1,3,10,3,3,50,81969
80,80,80,1,3,10,3,3,250,81970
80,80,80,1,3,10,3,3,1250,81971
80,80,80,1,3,10,3,3,3500,81972
80,80,80,1,3,30,1,1,50,81973
80,80,80,1,3,30,1,1,250,81974
80,80,80,1,3,30,1,1,1250,81975
80,80,80,1,3,30,1,1,3500,81976
80,80,80,1,3,30,1,2,50,81977
80,80,80,1,3,30,1,2,250,81978
80,80,80,1,3,30,1,2,1250,81979
80,80,80,1,3,30,1,2,3500,81980
80,80,80,1,3,30,1,3,50,81981
80,80,80,1,3,30,1,3,250,81982
80,80,80,1,3,30,1,3,1250,81983
80,80,80,1,3,30,1,3,3500,81984
80,80,80,1,3,30,2,1,50,81985
80,80,80,1,3,30,2,1,250,81986
80,80,80,1,3,30,2,1,1250,81987
80,80,80,1,3,30,2,1,3500,81988
80,80,80,1,3,30,2,2,50,81989
80,80,80,1,3,30,2,2,250,81990
80,80,80,1,3,30,2,2,1250,81991
80,80,80,1,3,30,2,2,3500,81992
80,80,80,1,3,30,2,3,50,81993
80,80,80,1,3,30,2,3,250,81994
80,80,80,1,3,30,2,3,1250,81995
80,80,80,1,3,30,2,3,3500,81996
80,80,80,1,3,30,3,1,50,81997
80,80,80,1,3,30,3,1,250,81998
80,80,80,1,3,30,3,1,1250,81999
80,80,80,1,3,30,3,1,3500,82000
80,80,80,1,3,30,3,2,50,82001
80,80,80,1,3,30,3,2,250,82002
80,80,80,1,3,30,3,2,1250,82003
80,80,80,1,3,30,3,2,3500,82004
80,80,80,1,3,30,3,3,50,82005
80,80,80,1,3,30,3,3,250,82006
80,80,80,1,3,30,3,3,1250,82007
80,80,80,1,3,30,3,3,3500,82008
80,80,80,1,3,50,1,1,50,82009
80,80,80,1,3,50,1,1,250,82010
80,80,80,1,3,50,1,1,1250,82011
80,80,80,1,3,50,1,1,3500,82012
80,80,80,1,3,50,1,2,50,82013
80,80,80,1,3,50,1,2,250,82014
80,80,80,1,3,50,1,2,1250,82015
80,80,80,1,3,50,1,2,3500,82016
80,80,80,1,3,50,1,3,50,82017
80,80,80,1,3,50,1,3,250,82018
80,80,80,1,3,50,1,3,1250,82019
80,80,80,1,3,50,1,3,3500,82020
80,80,80,1,3,50,2,1,50,82021
80,80,80,1,3,50,2,1,250,82022
80,80,80,1,3,50,2,1,1250,82023
80,80,80,1,3,50,2,1,3500,82024
80,80,80,1,3,50,2,2,50,82025
80,80,80,1,3,50,2,2,250,82026
80,80,80,1,3,50,2,2,1250,82027
80,80,80,1,3,50,2,2,3500,82028
80,80,80,1,3,50,2,3,50,82029
80,80,80,1,3,50,2,3,250,82030
80,80,80,1,3,50,2,3,1250,82031
80,80,80,1,3,50,2,3,3500,82032
80,80,80,1,3,50,3,1,50,82033
80,80,80,1,3,50,3,1,250,82034
80,80,80,1,3,50,3,1,1250,82035
80,80,80,1,3,50,3,1,3500,82036
80,80,80,1,3,50,3,2,50,82037
80,80,80,1,3,50,3,2,250,82038
80,80,80,1,3,50,3,2,1250,82039
80,80,80,1,3,50,3,2,3500,82040
80,80,80,1,3,50,3,3,50,82041
80,80,80,1,3,50,3,3,250,82042
80,80,80,1,3,50,3,3,1250,82043
80,80,80,1,3,50,3,3,3500,82044
80,80,80,1,3,80,1,1,50,82045
80,80,80,1,3,80,1,1,250,82046
80,80,80,1,3,80,1,1,1250,82047
80,80,80,1,3,80,1,1,3500,82048
80,80,80,1,3,80,1,2,50,82049
80,80,80,1,3,80,1,2,250,82050
80,80,80,1,3,80,1,2,1250,82051
80,80,80,1,3,80,1,2,3500,82052
80,80,80,1,3,80,1,3,50,82053
80,80,80,1,3,80,1,3,250,82054
80,80,80,1,3,80,1,3,1250,82055
80,80,80,1,3,80,1,3,3500,82056
80,80,80,1,3,80,2,1,50,82057
80,80,80,1,3,80,2,1,250,82058
80,80,80,1,3,80,2,1,1250,82059
80,80,80,1,3,80,2,1,3500,82060
80,80,80,1,3,80,2,2,50,82061
80,80,80,1,3,80,2,2,250,82062
80,80,80,1,3,80,2,2,1250,82063
80,80,80,1,3,80,2,2,3500,82064
80,80,80,1,3,80,2,3,50,82065
80,80,80,1,3,80,2,3,250,82066
80,80,80,1,3,80,2,3,1250,82067
80,80,80,1,3,80,2,3,3500,82068
80,80,80,1,3,80,3,1,50,82069
80,80,80,1,3,80,3,1,250,82070
80,80,80,1,3,80,3,1,1250,82071
80,80,80,1,3,80,3,1,3500,82072
80,80,80,1,3,80,3,2,50,82073
80,80,80,1,3,80,3,2,250,82074
80,80,80,1,3,80,3,2,1250,82075
80,80,80,1,3,80,3,2,3500,82076
80,80,80,1,3,80,3,3,50,82077
80,80,80,1,3,80,3,3,250,82078
80,80,80,1,3,80,3,3,1250,82079
80,80,80,1,3,80,3,3,3500,82080
80,80,80,2,1,10,1,1,50,82081
80,80,80,2,1,10,1,1,250,82082
80,80,80,2,1,10,1,1,1250,82083
80,80,80,2,1,10,1,1,3500,82084
80,80,80,2,1,10,1,2,50,82085
80,80,80,2,1,10,1,2,250,82086
80,80,80,2,1,10,1,2,1250,82087
80,80,80,2,1,10,1,2,3500,82088
80,80,80,2,1,10,1,3,50,82089
80,80,80,2,1,10,1,3,250,82090
80,80,80,2,1,10,1,3,1250,82091
80,80,80,2,1,10,1,3,3500,82092
80,80,80,2,1,10,2,1,50,82093
80,80,80,2,1,10,2,1,250,82094
80,80,80,2,1,10,2,1,1250,82095
80,80,80,2,1,10,2,1,3500,82096
80,80,80,2,1,10,2,2,50,82097
80,80,80,2,1,10,2,2,250,82098
80,80,80,2,1,10,2,2,1250,82099
80,80,80,2,1,10,2,2,3500,82100
80,80,80,2,1,10,2,3,50,82101
80,80,80,2,1,10,2,3,250,82102
80,80,80,2,1,10,2,3,1250,82103
80,80,80,2,1,10,2,3,3500,82104
80,80,80,2,1,10,3,1,50,82105
80,80,80,2,1,10,3,1,250,82106
80,80,80,2,1,10,3,1,1250,82107
80,80,80,2,1,10,3,1,3500,82108
80,80,80,2,1,10,3,2,50,82109
80,80,80,2,1,10,3,2,250,82110
80,80,80,2,1,10,3,2,1250,82111
80,80,80,2,1,10,3,2,3500,82112
80,80,80,2,1,10,3,3,50,82113
80,80,80,2,1,10,3,3,250,82114
80,80,80,2,1,10,3,3,1250,82115
80,80,80,2,1,10,3,3,3500,82116
80,80,80,2,1,30,1,1,50,82117
80,80,80,2,1,30,1,1,250,82118
80,80,80,2,1,30,1,1,1250,82119
80,80,80,2,1,30,1,1,3500,82120
80,80,80,2,1,30,1,2,50,82121
80,80,80,2,1,30,1,2,250,82122
80,80,80,2,1,30,1,2,1250,82123
80,80,80,2,1,30,1,2,3500,82124
80,80,80,2,1,30,1,3,50,82125
80,80,80,2,1,30,1,3,250,82126
80,80,80,2,1,30,1,3,1250,82127
80,80,80,2,1,30,1,3,3500,82128
80,80,80,2,1,30,2,1,50,82129
80,80,80,2,1,30,2,1,250,82130
80,80,80,2,1,30,2,1,1250,82131
80,80,80,2,1,30,2,1,3500,82132
80,80,80,2,1,30,2,2,50,82133
80,80,80,2,1,30,2,2,250,82134
80,80,80,2,1,30,2,2,1250,82135
80,80,80,2,1,30,2,2,3500,82136
80,80,80,2,1,30,2,3,50,82137
80,80,80,2,1,30,2,3,250,82138
80,80,80,2,1,30,2,3,1250,82139
80,80,80,2,1,30,2,3,3500,82140
80,80,80,2,1,30,3,1,50,82141
80,80,80,2,1,30,3,1,250,82142
80,80,80,2,1,30,3,1,1250,82143
80,80,80,2,1,30,3,1,3500,82144
80,80,80,2,1,30,3,2,50,82145
80,80,80,2,1,30,3,2,250,82146
80,80,80,2,1,30,3,2,1250,82147
80,80,80,2,1,30,3,2,3500,82148
80,80,80,2,1,30,3,3,50,82149
80,80,80,2,1,30,3,3,250,82150
80,80,80,2,1,30,3,3,1250,82151
80,80,80,2,1,30,3,3,3500,82152
80,80,80,2,1,50,1,1,50,82153
80,80,80,2,1,50,1,1,250,82154
80,80,80,2,1,50,1,1,1250,82155
80,80,80,2,1,50,1,1,3500,82156
80,80,80,2,1,50,1,2,50,82157
80,80,80,2,1,50,1,2,250,82158
80,80,80,2,1,50,1,2,1250,82159
80,80,80,2,1,50,1,2,3500,82160
80,80,80,2,1,50,1,3,50,82161
80,80,80,2,1,50,1,3,250,82162
80,80,80,2,1,50,1,3,1250,82163
80,80,80,2,1,50,1,3,3500,82164
80,80,80,2,1,50,2,1,50,82165
80,80,80,2,1,50,2,1,250,82166
80,80,80,2,1,50,2,1,1250,82167
80,80,80,2,1,50,2,1,3500,82168
80,80,80,2,1,50,2,2,50,82169
80,80,80,2,1,50,2,2,250,82170
80,80,80,2,1,50,2,2,1250,82171
80,80,80,2,1,50,2,2,3500,82172
80,80,80,2,1,50,2,3,50,82173
80,80,80,2,1,50,2,3,250,82174
80,80,80,2,1,50,2,3,1250,82175
80,80,80,2,1,50,2,3,3500,82176
80,80,80,2,1,50,3,1,50,82177
80,80,80,2,1,50,3,1,250,82178
80,80,80,2,1,50,3,1,1250,82179
80,80,80,2,1,50,3,1,3500,82180
80,80,80,2,1,50,3,2,50,82181
80,80,80,2,1,50,3,2,250,82182
80,80,80,2,1,50,3,2,1250,82183
80,80,80,2,1,50,3,2,3500,82184
80,80,80,2,1,50,3,3,50,82185
80,80,80,2,1,50,3,3,250,82186
80,80,80,2,1,50,3,3,1250,82187
80,80,80,2,1,50,3,3,3500,82188
80,80,80,2,1,80,1,1,50,82189
80,80,80,2,1,80,1,1,250,82190
80,80,80,2,1,80,1,1,1250,82191
80,80,80,2,1,80,1,1,3500,82192
80,80,80,2,1,80,1,2,50,82193
80,80,80,2,1,80,1,2,250,82194
80,80,80,2,1,80,1,2,1250,82195
80,80,80,2,1,80,1,2,3500,82196
80,80,80,2,1,80,1,3,50,82197
80,80,80,2,1,80,1,3,250,82198
80,80,80,2,1,80,1,3,1250,82199
80,80,80,2,1,80,1,3,3500,82200
80,80,80,2,1,80,2,1,50,82201
80,80,80,2,1,80,2,1,250,82202
80,80,80,2,1,80,2,1,1250,82203
80,80,80,2,1,80,2,1,3500,82204
80,80,80,2,1,80,2,2,50,82205
80,80,80,2,1,80,2,2,250,82206
80,80,80,2,1,80,2,2,1250,82207
80,80,80,2,1,80,2,2,3500,82208
80,80,80,2,1,80,2,3,50,82209
80,80,80,2,1,80,2,3,250,82210
80,80,80,2,1,80,2,3,1250,82211
80,80,80,2,1,80,2,3,3500,82212
80,80,80,2,1,80,3,1,50,82213
80,80,80,2,1,80,3,1,250,82214
80,80,80,2,1,80,3,1,1250,82215
80,80,80,2,1,80,3,1,3500,82216
80,80,80,2,1,80,3,2,50,82217
80,80,80,2,1,80,3,2,250,82218
80,80,80,2,1,80,3,2,1250,82219
80,80,80,2,1,80,3,2,3500,82220
80,80,80,2,1,80,3,3,50,82221
80,80,80,2,1,80,3,3,250,82222
80,80,80,2,1,80,3,3,1250,82223
80,80,80,2,1,80,3,3,3500,82224
80,80,80,2,2,10,1,1,50,82225
80,80,80,2,2,10,1,1,250,82226
80,80,80,2,2,10,1,1,1250,82227
80,80,80,2,2,10,1,1,3500,82228
80,80,80,2,2,10,1,2,50,82229
80,80,80,2,2,10,1,2,250,82230
80,80,80,2,2,10,1,2,1250,82231
80,80,80,2,2,10,1,2,3500,82232
80,80,80,2,2,10,1,3,50,82233
80,80,80,2,2,10,1,3,250,82234
80,80,80,2,2,10,1,3,1250,82235
80,80,80,2,2,10,1,3,3500,82236
80,80,80,2,2,10,2,1,50,82237
80,80,80,2,2,10,2,1,250,82238
80,80,80,2,2,10,2,1,1250,82239
80,80,80,2,2,10,2,1,3500,82240
80,80,80,2,2,10,2,2,50,82241
80,80,80,2,2,10,2,2,250,82242
80,80,80,2,2,10,2,2,1250,82243
80,80,80,2,2,10,2,2,3500,82244
80,80,80,2,2,10,2,3,50,82245
80,80,80,2,2,10,2,3,250,82246
80,80,80,2,2,10,2,3,1250,82247
80,80,80,2,2,10,2,3,3500,82248
80,80,80,2,2,10,3,1,50,82249
80,80,80,2,2,10,3,1,250,82250
80,80,80,2,2,10,3,1,1250,82251
80,80,80,2,2,10,3,1,3500,82252
80,80,80,2,2,10,3,2,50,82253
80,80,80,2,2,10,3,2,250,82254
80,80,80,2,2,10,3,2,1250,82255
80,80,80,2,2,10,3,2,3500,82256
80,80,80,2,2,10,3,3,50,82257
80,80,80,2,2,10,3,3,250,82258
80,80,80,2,2,10,3,3,1250,82259
80,80,80,2,2,10,3,3,3500,82260
80,80,80,2,2,30,1,1,50,82261
80,80,80,2,2,30,1,1,250,82262
